product_id,previous_description_html
7959221436505,<p>This 8x10 photo features Ron Perlman in his iconic club jacket from Sons of Anarchy. Boldly signed and perfect for fans of the series. Celebrate the outlaw legend with this collectible. Comes with a Certificate of Authenticity and matching hologram.</p><p>Photos shown are our catalogue images.</p>
7959221469273,<p>Michael Rooker brings Merle Dixon to life in this signed 8x10 photo. A gritty memento from The Walking Dead series. Essential for any zombie apocalypse fan. Comes with a Certificate of Authenticity and matching hologram.</p><p>Photos shown are our catalogue images.</p>
7972011966553,"<p>This officially licensed Montreal Canadiens Puck has been personally authographed by Peter Mahovlich. It includes an Officially licensed pin, Certificate of Authenticity and Tamper-Proof Hologram all enclosed within a premium acrylic puck display case.</p>"
7972011999321,"<p>This officially licensed Toronto Maple Leafs Puck has been personally authographed by Frederik Andersen. It includes an Officially licensed pin, Certificate of Authenticity and Tamper-Proof Hologram all enclosed within a premium acrylic puck display case.</p>"
7981576945753,"<p>Celebrate the birth of Earth's Mightiest Heroes with this Stan Lee signed Avengers #1 8x10. A perfect tribute to Marvel's legendary beginning. Bold, clean signature from the man who started it all. Includes a Certificate of Authenticity and matching hologram.</p><p>Photos shown are our catalogue images.</p>"
7981577633881,<p></p><p>Photos shown are our catalogue images.</p>
8006884065369,"<p>Hockey Legend, Lanny McDonald, has signed this Toronto Maple Leafs jersey. The jersey is professionally sewn, with name and numbers professionally sewn on. Comes with Hologram and Certificate of Authenticity. Own this Piece of Hockey History! </p><p></p><p>Photos shown are our catalogue images.</p>"
8006887735385,"<p>This 8x10 photo features the first appearance of Hulk, signed by Stan Lee. An absolute must for Marvel collectors. A tribute to one of the greatest creations in comic history. Comes with a Certificate of Authenticity and matching hologram.</p><p>Photos shown are our catalogue images.</p>"
8039533936729,"<p></p><p>Photos shown are our catalogue images.</p>
<p><strong>Framed size:</strong> 30"" x 24""</p>"
8051430129753,<p>MARK SCHEIFELE AUTOGRAPHED WINNIPEG JETS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8073926705241,"<p>Rare signed 8x10 photo of Leonard Nimoy as Spock holding a phaser on the Starship Enterprise. A timeless collectible celebrating one of the most beloved Star Trek characters, complete with authentication. Each autograph comes with a Certificate of Authenticity and matching hologram for verification.</p><p>Photos shown are our catalogue images.</p>"
8073926738009,"<p>Authentic 8x10 photo hand-signed by James Doohan, who portrayed Montgomery 'Scotty' Scott aboard the USS Enterprise. A classic image from the original Star Trek series, perfect for dedicated Trekkie collectors. Each autograph comes with a Certificate of Authenticity and matching hologram for verification.</p><p>Photos shown are our catalogue images.</p>"
8073926803545,"<p>Signed 8x10 photo of Ethan Phillips as Neelix from Star Trek: Voyager. This cheerful and vibrant image captures the beloved Talaxian character, making it a must-have for Voyager fans. Each autograph comes with a Certificate of Authenticity and matching hologram for verification.</p><p>Photos shown are our catalogue images.</p>"
8073926901849,<p>Autographed 8x10 photo featuring Jeri Ryan as Seven of Nine against a blue-toned Star Trek: Voyager set. A collector’s favorite showcasing one of Star Trek’s most captivating characters. Each autograph comes with a Certificate of Authenticity and matching hologram for verification.</p><p>Photos shown are our catalogue images.</p>
8073926934617,"<p>Authentic 8x10 signed photo of Kate Mulgrew as Captain Kathryn Janeway from Star Trek: Voyager. A commanding portrait of one of Starfleet’s most respected captains, perfect for display. Each autograph comes with a Certificate of Authenticity and matching hologram for verification.</p><p>Photos shown are our catalogue images.</p>"
8073926967385,"<p>Dynamic 8x10 photo hand-signed by Kate Mulgrew as Captain Janeway, standing on the bridge of the USS Voyager. A bold collectible celebrating Star Trek’s trailblazing female captain. Each autograph comes with a Certificate of Authenticity and matching hologram for verification.</p><p>Photos shown are our catalogue images.</p>"
8078245494873,<p>Autographed 8x10 Photograph signed by: Bobby Hull of the Chicago Blackhawks. This piece of memorabilia measures 10 x 8 inches. Comes with Certificate of Authenticity and Hologram. Own this Piece of Hockey History!</p><p>Photos shown are our catalogue images.</p>
8083108036697,"<p>Mats Sundin, Autographed White Toronto Maple Leafs Jersey. The jersey is professionally sewn, with name and numbers professionally sewn on. Comes with Hologram and Certificate of Authenticity. Own this Piece of Hockey History! </p><p></p><p>Photos shown are our catalogue images.</p>"
8083108069465,"<p>Edmonton Oilers assistant captain, Leon Draisaitl, has hand autographed this blue Oilers jersey. The jersey is Adidas with name and numbers professionally sewn on. Comes with Hologram and Certificate of Authenticity. A must have for all hockey fans!</p><p>Photos shown are our catalogue images.</p>"
8090989887577,"<p>From our prized Private Collection, this limited edition lithograph, signed by Bobby Hull, is number 16 of 90. Measuring 27 x 23 inches and museum framed, it comes with a Certificate of Authenticity and hologram. Add this iconic piece to your collection!</p><p>Photos shown are our catalogue images.</p>"
8090989985881,"<p>Numbered 9 of 90 in a limited edition series, this autographed lithograph by Bobby Hull is framed to museum quality and measures 27 x 23 inches. Accompanied by a Certificate of Authenticity and hologram, this is a must-have for fans and collectors alike!</p><p>Photos shown are our catalogue images.</p>"
8090990018649,"<p>Own number 1 of 9 in this exclusive limited edition series! Signed by Bobby Hull, this piece from our Private Collection measures 27 x 23 inches and is framed to museum standards. It includes a Certificate of Authenticity and hologram for verified authenticity.</p><p>Photos shown are our catalogue images.</p>"
8199274332249,<p>SHANE DOAN ARIZONA COYOTES AUTOGRAPHED PUCK WITH 972 POINTS NOTE</p><p>Photos shown are our catalogue images.</p>
8199274365017,<p>OLIVER EKMAN-LARSSON ARIZONA COYOTES AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199274397785,<p>CLAYTON KELLER SIGNED ARIZONA COYOTES KACHINA LOGO GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199274430553,<p>JS GIGUERE AUTOGRAPHED ANAHIEM DUCKS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199274463321,<p>MASON MCTAVISH SIGNED ANAHEIM DUCKS OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199274496089,<p>RYAN GETZLAF ANAHEIM DUCKS AUTOGRAPHED 2007 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199274528857,<p>TEEMU SELANNE ANAHEIM DUCKS AUTOGRAPHED HOCKEY PUCK WITH 07 CUP NOTE</p><p>Photos shown are our catalogue images.</p>
8199274561625,<p>TEEMU SELANNE ANAHEIM DUCKS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199274627161,<p>CHRIS PRONGER ANAHEIM DUCKS AUTOGRAPHED 2007 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199274659929,<p>ADAM HENRIQUE ANAHEIM DUCKS AUTOGRAPHED OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199274692697,<p>DON CHERRY BOSTON BRUINS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199274725465,<p>ADAM OATES SIGNED BOSTON BRUINS HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199274791001,<p>ANDY MOOG BOSTON BRUINS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199274823769,<p>BOBBY ORR &amp; RAY BOURQUE DUAL SIGNED BOSTON BRUINS PUCK</p><p>Photos shown are our catalogue images.</p>
8199274856537,<p>BRIAN LEETCH BOSTON BRUINS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199274889305,<p>TIM THOMAS AUTOGRAPHED BOSTON BRUINS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199274954841,<p>WOODY DUMART BOSTON BRUINS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275020377,<p>PAUL COFFEY BOSTON BRUINS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275053145,<p>PHIL ESPOSITO SIGNED BOSTON BRUINS HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275085913,<p>RAY BOURQUE AUTOGRAPHED BOSTON BRUINS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275118681,<p>RAY BOURQUE SIGNED BOSTON BRUINS PUCK WITH 5 X NORRIS NOTE</p><p>Photos shown are our catalogue images.</p>
8199275151449,<p>RAY BOURQUE SIGNED BOSTON BRUINS PUCK WITH CAREER POINTS NOTE</p><p>Photos shown are our catalogue images.</p>
8199275184217,<p>PAT LAFONTAINE SIGNED BUFFALO SABRES PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275216985,<p>TOM BARRASSO BUFFALO SABRES AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275249753,<p>SAM REINHART BUFFALO SABRES AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275282521,<p>GABRIEL LANDESKOG SIGNED COLORADO AVALANCHE PUCK WITH ROY NOTE</p><p>Photos shown are our catalogue images.</p>
8199275315289,<p>JAROME IGINLA SIGNED COLORADO AVALANCHE PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275380825,<p>DEVON TOEWS AUTOGRAPHED COLORADO AVALANCHE OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199275413593,<p>ALEXANDAR GEORGIEV AUTOGRAPHED COLORADO AVALANCHE OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199275446361,<p>MIKKO RANTANEN COLORADO AVALANCHE AUTOGRAPHED OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199275511897,<p>RAY BOURQUE SIGNED COLORADO AVALANCHE 2001 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199275544665,<p>RAY BOURQUE COLORADO AVALANCHE AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275577433,<p>THEO FLEURY CHICAGO BLACKHAWKS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275610201,<p>DENIS SAVARD SIGNED CHICAGO BLACKHAWKS HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275642969,<p>CHRIS CHELIOS CHICAGO BLACKHAWKS AUTOGRAPHED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275675737,<p>BOBBY ORR AUTOGRAPHED CHICAGO BLACKHAWKS PUCK</p><p>Photos shown are our catalogue images.</p>
8199275806809,<p>JONATHAN TOEWS CHICAGO BLACKHAWKS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275839577,<p>DOUG GILMOUR AUTOGRAPHED CHICAGO BLACKHAWKS PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275872345,<p>GLENN HALL CHICAGO BLACKHAWKS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199275905113,<p>SERGEI BOBROVSKY COLUMBUS BLUE JACKETS SIGNED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275937881,<p>OLIVER BJORKSTRAND COLUMBUS BLUE JACKETS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199275970649,<p>LANNY MCDONALD SIGNED 1989 CALGARY FLAMES STANLEY CUP CHAMPION PUCK</p><p>Photos shown are our catalogue images.</p>
8199276003417,<p>LANNY MCDONALD SIGNED CALGARY FLAMES PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276036185,<p>LANNY MCDONALD SIGNED CALGARY FLAMES PUCK WITH 500 GOAL NOTE</p><p>Photos shown are our catalogue images.</p>
8199276068953,<p>JOE MULLEN SIGNED CALGARY FLAMES HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276101721,<p>JAROME IGINLA SIGNED CALGARY FLAMES PUCK WITH ROCKET NOTE</p><p>Photos shown are our catalogue images.</p>
8199276134489,<p>DOUG GILMOUR AUTOGRAPHED CALGARY FLAMES PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276200025,<p>GRANT FUHR SIGNED CALGARY FLAMES PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276232793,<p>LANNY MCDONALD SIGNED COLORADO ROCKIES PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276265561,<p>DON CHERRY AUTOGRAPHED COLORADO ROCKIES RETRO LOGO PUCK</p><p>Photos shown are our catalogue images.</p>
8199276298329,<p>DINO CICCARELLI DETROIT RED WINGS AUTOGRAPHED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276331097,<p>ALEX DELVECCHIO DETROIT RED WINGS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276363865,<p>CHRIS CHELIOS SIGNED DETROIT RED WINGS 2002 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199276396633,<p>CHRIS CHELIOS DETROIT RED WINGS AUTOGRAPHED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276429401,<p>RED KELLY DETROIT RED WINGS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276462169,<p>STEVE YZERMAN SIGNED DETROIT RED WINGS PUCK WITH 98 CONN SMYTHE NOTE</p><p>Photos shown are our catalogue images.</p>
8199276494937,<p>STEVE YZERMAN AUTOGRAPHED DETROIT RED WINGS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199276527705,<p>STEVE YZERMAN AUTOGRAPHED DETROIT RED WINGS 1997 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199276560473,<p>TED LINDSAY DETROIT RED WINGS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276593241,<p>TODD BERTUZZI DETROIT RED WINGS SIGNED AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199276626009,<p>MARCEL DIONNE SIGNED DETRIOT RED WINGS HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276691545,<p>LUC ROBITAILLE DETROIT RED WINGS AUTOGRAPHED 2002 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199276724313,<p>PAUL HENDERSON DETROIT RED WINGS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199276757081,<p>PAUL COFFEY DETROIT RED WINGS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199276822617,<p>MIKE VERNON AUTOGRAPHED DETROIT RED WINGS 1997 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199276855385,<p>MARTY TURCO AUTOGRAPHED DALLAS STARS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199276888153,<p>ANDY MOOG AUTOGRAPHED DALLAS STARS RETRO LOGO PUCK</p><p>Photos shown are our catalogue images.</p>
8199276920921,<p>GRANT FUHR SIGNED EDMONTON OILERS OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199276953689,<p>GRANT FUHR SIGNED EDMONTON OILERS PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199277019225,<p>GRANT FUHR SIGNED EDMONTON OILERS PUCK WITH 5 CUPS NOTE</p><p>Photos shown are our catalogue images.</p>
8199277117529,<p>ANDY MOOG SIGNED EDMONTON OILERS 1985 CHAMPIONS PUCK WITH CUP NOTE</p><p>Photos shown are our catalogue images.</p>
8199277150297,<p>ANDY MOOG SIGNED EDMONTON OILERS 1987 CHAMPIONS PUCK WITH CUP NOTE</p><p>Photos shown are our catalogue images.</p>
8199277183065,<p>CHRIS PRONGER AUTOGRAPHED EDMONTON OILERS PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199277215833,<p>AARON EKBLAD FLORIDA PANTHERS SIGNED &amp; INSCRIBED ROY 15 PUCK</p><p>Photos shown are our catalogue images.</p>
8199277248601,<p>LUC ROBITAILLE SIGNED LOS ANGELES KINGS RETRO PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199277281369,<p>ANZE KOPITAR SIGNED LOS ANGELES KINGS OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199277314137,<p>ANZE KOPITAR AUTOGRAPHED LOS ANGELES KINGS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199277379673,<p>ANZE KOPITAR SIGNED LOS ANGELES KINGS 2012 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199277477977,<p>ANZE KOPITAR SIGNED LOS ANGELES KINGS 2014 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199277543513,<p>DREW DOUGHTY LOS ANGELES KINGS SIGNED 2015 STADIUM SERIES PUCK</p><p>Photos shown are our catalogue images.</p>
8199277609049,<p>DREW DOUGHTY LOS ANGELES KINGS AUTOGRAPHED 2014 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199277707353,<p>DREW DOUGHTY LOS ANGELES KINGS AUTOGRAPHED 2012 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199277740121,<p>JONATHAN QUICK SIGNED LOS ANGELES KINGS OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199277772889,<p>SHEA THEODORE VEGAS GOLDEN KNIGHTS SIGNED OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199277805657,<p>MARK RECCHI MONTREAL CANADIENS SIGNED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199277838425,<p>MATS NASLUND AUTOGRAPHED MONTREAL CANADIENS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199277871193,<p>SHEA WEBER SIGNED MONTREAL CANADIENS OFFICIAL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199277903961,<p>STEVE SHUTT SIGNED MONTREAL CANADIENS HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199277969497,<p>VINCENT DAMPHOUSSE MONTREAL CANADIENS SIGNED 1993 STANLEY CUP PUCK</p><p>Photos shown are our catalogue images.</p>
8199278002265,<p>CHRIS CHELIOS MONTREAL CANADIENS AUTOGRAPHED HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199278035033,<p>CHARLIE HODGE MONTREAL CANADIENS AUTOGRAPHED HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199278067801,<p>DENIS SAVARD SIGNED MONTREAL CANADIENS HOCKEY PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199278100569,<p>DICKIE MOORE MONTREAL CANADIENS AUTOGRAPHED PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199278133337,<p>ANDY MOOG AUTOGRAPHED MONTREAL CANADIENS HOCKEY PUCK</p><p>Photos shown are our catalogue images.</p>
8199278166105,<p>DOUG GILMOUR AUTOGRAPHED MONTREAL CANADIENS PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199278198873,<p>GUMP WORSLEY MINNESOTA NORTH STARS SIGNED PUCK WITH HOF NOTE</p><p>Photos shown are our catalogue images.</p>
8199278231641,<p>ERIC STAAL MINNESOTA WILD AUTOGRAPHED OFFICIAL NHL GAME PUCK</p><p>Photos shown are our catalogue images.</p>
8199278264409,<p>ERIC LINDROS SIGNED 1991 NHL ENTRY DRAFT PUCK WITH 1ST PICK NOTE</p><p>Photos shown are our catalogue images.</p>
8199278329945,<p>ERIC STAAL SIGNED 2003 NHL ENTRY DRAFT PUCK WITH 2ND PICK NOTE</p><p>Photos shown are our catalogue images.</p>
8199278362713,<p>GABRIEL LANDESKOG SIGNED 2011 NHL ENTRY DRAFT PUCK WITH 2ND PICK NOTE</p><p>Photos shown are our catalogue images.</p>
8199278395481,<p>FELIX POTVIN SIGNED 1990 NHL ENTRY DRAFT PUCK WITH 31ST PICK NOTE</p><p>Photos shown are our catalogue images.</p>
8199278428249,<p>JASON SPEZZA SIGNED 2001 NHL ENTRY DRAFT PUCK WITH 2ND PICK NOTE</p><p>Photos shown are our catalogue images.</p>
8199278461017,<p>JACOB TROUBA SIGNED 2012 NHL ENTRY DRAFT PUCK WITH 9TH PICK NOTE</p><p>Photos shown are our catalogue images.</p>
8199278559321,<p>DENIS SAVARD SIGNED 1980 NHL ENTRY DRAFT PUCK WITH 3RD PICK NOTE</p><p>Photos shown are our catalogue images.</p>
8199278592089,<p>CLAUDE GIROUX SIGNED 2006 NHL ENTRY DRAFT PUCK WITH 22ND PICK NOTE</p><p>Photos shown are our catalogue images.</p>
